Organization Name,Founded Date,Headquarters Location,Headquarters City,Headquarters State,baden_wuerttemberg,bayern,berlin,brandenburg,bremen,hamburg,hessen,mecklenburg_vorpommern,niedersachsen,nordrhein_westfalen,rheinland_pfalz,saarland,sachsen,sachsen_anhalt,schleswig_holstein,thueringen,Industries,industry,industrials,information_technology,communication_services,real_estate,financials,consumer_discretionary,web3_blockchain,health_care,materials,consumer_staples,other,utilities,energy,Number of Employees,Number of Funding Rounds,Total Funding Amount,Last Funding Type,Last Funding Date,Last Funding Amount,Number of Investors,Number of Articles,Description,Cleaned Industry,Search Query,twitter,instagram,linkedin,ceo_connections,ceo_connections_dummy,Total Funding Currency,Total Funding Amount Clean,Last Funding Currency,Last Funding Amount Clean,fx,fx_source,fx_rate,total_funding,last_funding,age,funding_time_months,startup_stage,industry_clean,twitter_log,instagram_log,linkedin_log,ceo_connections_log,total_funding_log,articles_log,funding_time_months_log,age_log
Heyflow,2020-02-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,3,"$22,000,000",Series A,2024-02-23,"$16,000,000",5.0,17.0,Heyflow is a platform for interactive user experiences that requires no coding.,Software,Heyflow Software startup website,0.0,0.0,9000.0,500.0,1,$,22000000.0,$,16000000.0,1.08,historical,1.08,23760000.0,17280000.0,4,48,3,information_technology,0.0,0.0,9.105090961257085,6.2166061010848646,16.98351409454626,2.8903717578961645,3.8918202981106265,1.6094379124341003
Sunhat,2022-01-01,"Cologne, Nordrhein-Westfalen,",Cologne,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Business Information Systems,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€5,000,000",Seed,2024-02-27,"€3,000,000",5.0,6.0,Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,Business Information Systems,Sunhat Business Information Systems startup website,2.0,26.0,2000.0,500.0,1,€,5000000.0,€,3000000.0,1.09,historical,1.09,5000000.0,3000000.0,3,25,2,information_technology,1.0986122886681098,3.295836866004329,7.601402334583733,6.2166061010848646,15.424948670398354,1.9459101490553132,3.258096538021482,1.3862943611198906
reteach,2020-03-25,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€1,500,000",Seed,2024-02-28,"€1,500,000",2.0,1.0,Reteach creates software and digital tools for online learning and training.,Software,reteach Software startup website,0.0,0.0,2000.0,500.0,1,€,1500000.0,€,1500000.0,1.08,historical,1.08,1500000.0,1500000.0,4,47,2,information_technology,0.0,0.0,7.601402334583733,6.2166061010848646,14.220976332738882,0.6931471805599453,3.871201010907891,1.6094379124341003
Yendou,2022-07-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clinical Trials, Information Technology,,",Health Care,0,0,0,0,0,0,0,1,0,0,0,0,0,1-10,1,"€1,200,000",Pre-Seed,2024-02-28,"€1,200,000",2.0,9.0,"We make it unbelievably easy, for clinical operations teams, to manage site selection activities for oncology clinical trials.",Clinical Trials,Yendou Clinical Trials startup website,0.0,0.0,2000.0,500.0,1,€,1200000.0,€,1200000.0,1.08,historical,1.08,1200000.0,1200000.0,2,19,1,health_care,0.0,0.0,7.601402334583733,6.2166061010848646,13.997832948091215,2.302585092994046,2.995732273553991,1.0986122886681098
Assemblio,2022-01-01,"Stuttgart, Baden-Wurttemberg,",Stuttgart,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Industrial,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€2,100,000",Seed,2024-02-28,"€2,100,000",11.0,4.0,Assemblio offers an AI-based software solution for time- and cost-efficient assembly planning,AI,Assemblio AI startup website,0.0,0.0,4000.0,500.0,1,€,2100000.0,€,2100000.0,1.08,historical,1.08,2100000.0,2100000.0,3,25,2,information_technology,0.0,0.0,8.294299608857235,6.2166061010848646,14.557448378884015,1.6094379124341003,3.258096538021482,1.3862943611198906
ECEON Robotics,2022-01-01,"Cologne, Nordrhein-Westfalen,",Cologne,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"AI, Industrial Automation,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,0.0,Pre-Seed,2024-03-01,0.0,1.0,0.0,ECEON develops and operates next-generation autonomous mobile robots based on advanced artificial intelligence for intralogistics.,AI,ECEON Robotics AI startup website,0.0,0.0,202.0,469.0,0,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,3,25,1,information_technology,0.0,0.0,5.313205979041787,6.152732694704104,0.0,0.0,3.258096538021482,1.3862943611198906
leonardo. impact,2023-02-16,"Frankfurt, Hessen, Germany",Frankfurt,Hessen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Data Collection and Labeling, FinTech,,,,,",Other,0,0,0,0,0,0,0,0,0,0,1,0,0,1-10,2,"$1,604,367",Pre-Seed,2024-03-01,"$1,000,000",2.0,7.0,"AI-powered SaaS solution to streamline impact data collection, verification & reporting for impact investors and their portfolio companies.",Data Collection and Labeling,leonardo. impact Data Collection and Labeling startup website,0.0,0.0,1000.0,500.0,1,$,1604367.0,$,1000000.0,1.08,historical,1.08,1732716.36,1080000.0,1,12,1,other,0.0,0.0,6.90875477931522,6.2166061010848646,14.365201462494168,2.0794415416798357,2.5649493574615367,0.6931471805599453
Meaningful,2024-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Information Technology,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€100,000",Pre-Seed,2024-03-05,"€100,000",1.0,0.0,Supercharge your market research.,AI,Meaningful AI startup website,0.0,534.0,6000.0,500.0,1,€,100000.0,€,100000.0,1.09,historical,1.09,100000.0,100000.0,1,2,1,information_technology,0.0,6.282266746896006,8.699681400989514,6.2166061010848646,11.51293546492023,0.0,1.0986122886681098,0.6931471805599453
Deep Care,2020-01-01,"Ludwigsburg-eglosheim, Baden-Wurttemberg,",Ludwigsburg-eglosheim,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Intelligent Systems,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,0.0,Seed,2024-03-05,0.0,6.0,0.0,Deep Care is a seat behavior assistant that offers sitting behavior for office workers.,AI,Deep Care AI startup website,0.0,0.0,3000.0,500.0,1,0.0,0.0,0.0,0.0,1.09,historical,1.09,0.0,0.0,5,50,2,information_technology,0.0,0.0,8.006700845440367,6.2166061010848646,0.0,0.0,3.9318256327243257,1.791759469228055
Vilosia,2022-01-01,"Halle, Sachsen-Anhalt, Germany",Halle,Sachsen-Anhalt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Generative AI, Information Technology,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,0.0,Pre-Seed,2024-03-10,0.0,0.0,0.0,Vilosia helps medium and large enterprises with internal development teams migrate legacy software systems.,Generative AI,Vilosia Generative AI startup website,0.0,0.0,134.0,71.0,0,0.0,0.0,0.0,0.0,1.09,historical,1.09,0.0,0.0,3,26,1,information_technology,0.0,0.0,4.90527477843843,4.276666119016055,0.0,0.0,3.295836866004329,1.3862943611198906
Frontnow,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, B2B,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,3,"€6,500,000",Seed,2024-03-12,"€3,800,000",6.0,14.0,Enterprise-Grade AI Supercharging Customer Experience,AI,Frontnow AI startup website,22.0,418.0,2000.0,500.0,1,€,6500000.0,€,3800000.0,1.09,historical,1.09,6500000.0,3800000.0,5,50,2,information_technology,3.1354942159291497,6.037870919922137,7.601402334583733,6.2166061010848646,15.687312888712007,2.70805020110221,3.9318256327243257,1.791759469228055
Autonomo Technologies,2021-05-25,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"AI, Computer Vision,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"$4,519,159",Seed,2024-03-13,"€2,300,000",5.0,2.0,Autonomo Simplifies Shopping for Retailers and Customers,AI,Autonomo Technologies AI startup website,0.0,617.0,4000.0,500.0,1,$,4519159.0,€,2300000.0,1.09,historical,1.09,4925883.3100000005,2300000.0,3,33,2,information_technology,0.0,6.42648845745769,8.294299608857235,6.2166061010848646,15.410014371800147,1.0986122886681098,3.5263605246161616,1.3862943611198906
Tomorrow Things,2021-01-01,"Bonn, Nordrhein-Westfalen, Germany",Bonn,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Business Development, SaaS,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€1,500,000",Seed,2024-03-13,"€1,500,000",9.0,0.0,Tomorrow Thing is an intelligent automation platform that makes digital twins of technological assets.,Business Development,Tomorrow Things Business Development startup website,0.0,0.0,824.0,500.0,1,€,1500000.0,€,1500000.0,1.09,historical,1.09,1500000.0,1500000.0,4,38,2,industrials,0.0,0.0,6.715383386334681,6.2166061010848646,14.220976332738882,0.0,3.6635616461296463,1.6094379124341003
Neotaste,2021-01-01,"Osnabrück, Niedersachsen, Germany",Osnabrück,Niedersachsen,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Apps, Internet, Search Engine,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€21,000,000",Series A,2024-03-14,"€15,100,000",5.0,17.0,Neotaste is the developer of the restaurant-finding app that provides free marketing services for restaurateurs.,Apps,Neotaste Apps startup website,0.0,59000.0,5000.0,500.0,1,€,21000000.0,€,15100000.0,1.1,historical,1.1,21000000.0,15100000.0,4,38,3,information_technology,0.0,10.985309671896763,8.517393171418904,6.2166061010848646,16.860033043306743,2.8903717578961645,3.6635616461296463,1.6094379124341003
Interloom Technologies,2024-01-01,"München, Bayern, Germany",München,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"$3,000,000",Seed,2024-03-14,"$3,000,000",1.0,1.0,Interloom Technologies redefines process automation for an AI future.,AI,Interloom Technologies AI startup website,45.0,0.0,818.0,500.0,1,$,3000000.0,$,3000000.0,1.1,historical,1.1,3300000.0000000005,3300000.0000000005,1,2,2,information_technology,3.828641396489095,0.0,6.70808408385307,6.2166061010848646,15.009433329466965,0.6931471805599453,1.0986122886681098,0.6931471805599453
Feniska,2021-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Technology, Pet, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,0.0,Pre-Seed,2024-03-17,0.0,1.0,0.0,Feniska is a software company that provides smart devices with an integrated app to monitor pet health.,Information Technology,Feniska Information Technology startup website,16.0,2077.0,1100.0,500.0,1,0.0,0.0,0.0,0.0,1.09,historical,1.09,0.0,0.0,4,38,1,information_technology,2.833213344056216,7.639161171659173,7.00397413672268,6.2166061010848646,0.0,0.0,3.6635616461296463,1.6094379124341003
Graswald,2021-01-01,"Hanover, Niedersachsen, Germany",Hanover,Niedersachsen,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3D Technology, Digital Entertainment,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,3,"$4,627,444",Seed,2024-03-20,"$3,300,000",13.0,4.0,Graswald engages in the creation of natural and digital 3D worlds for the entertainment industry.,3D Technology,Graswald 3D Technology startup website,2932.0,3978.0,2000.0,500.0,1,$,4627444.0,$,3300000.0,1.09,historical,1.09,5043913.96,3597000.0000000005,4,38,2,information_technology,7.983781068977451,8.288785810426928,7.601402334583733,6.2166061010848646,15.433693116289612,1.6094379124341003,3.6635616461296463,1.6094379124341003
Daato,2021-12-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Technology, SaaS,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€5,000,000",Seed,2024-03-20,"€5,000,000",3.0,3.0,Daato is a holistic ESG management platform for enterprises of all sizes.,Information Technology,Daato Information Technology startup website,0.0,0.0,5000.0,500.0,1,€,5000000.0,€,5000000.0,1.09,historical,1.09,5000000.0,5000000.0,3,27,2,information_technology,0.0,0.0,8.517393171418904,6.2166061010848646,15.424948670398354,1.3862943611198906,3.332204510175204,1.3862943611198906
UseCodify,2022-10-11,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Technology, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,3,"$26,155",Pre-Seed,2024-03-21,"€8,000",1.0,0.0,UseCodify is a digital business management that track record of brands scaling profitably based on high-performing strategies.,Information Technology,UseCodify Information Technology startup website,0.0,0.0,543.0,500.0,1,$,26155.0,€,8000.0,1.09,historical,1.09,28508.95,8000.0,2,17,1,information_technology,0.0,0.0,6.298949246855942,6.2166061010848646,10.258008428134573,0.0,2.8903717578961645,1.0986122886681098
enuncia.AI,2023-06-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Software,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€50,000",Seed,2024-03-23,0.0,0.0,0.0,Enuncia.AI develops a mobile application for speech impediment diagnostics and treatment.,Software,enuncia.AI Software startup website,0.0,0.0,40.0,171.0,0,€,50000.0,0.0,0.0,1.08,historical,1.08,50000.0,0.0,1,9,2,information_technology,0.0,0.0,3.713572066704308,5.147494476813453,10.819798284210286,0.0,2.302585092994046,0.6931471805599453
ai|coustics,2021-09-14,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Audio",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€1,895,000",Pre-Seed,2024-03-25,"€1,650,000",4.0,1.0,ai|coustics is pioneering innovative audio algorithms based on AI and Deep Learning models.,AI,ai|coustics AI startup website,30.0,147.0,1000.0,500.0,1,€,1895000.0,€,1650000.0,1.08,historical,1.08,1895000.0,1650000.0,3,30,1,information_technology,3.4339872044851463,4.997212273764115,6.90875477931522,6.2166061010848646,14.45472992420301,0.6931471805599453,3.4339872044851463,1.3862943611198906
Midas,2023-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cryptocurrency, Web3",Web3/Blockchain,0,0,0,0,0,0,1,0,0,0,0,0,0,1-10,2,"$8,750,000",Seed,2024-03-28,"$8,750,000",15.0,0.0,Midas is a cryptocurrency application that allows users to sell and invest in cryptocurrency and tokens.,Cryptocurrency,Midas Cryptocurrency startup website,0.0,0.0,62000.0,500.0,1,$,8750000.0,$,8750000.0,1.08,historical,1.08,9450000.0,9450000.0,2,14,2,web3_blockchain,0.0,0.0,11.034905792929415,6.2166061010848646,16.061525405290027,0.0,2.70805020110221,1.0986122886681098
cureVision,2021-03-25,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Health Care,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,3,"$2,886,322",Seed,2024-03-28,"$1,100,000",3.0,0.0,"AI-based medical imaging and diagnostic solutions for vascular surgeons and care staff, specialist for chronic wounds",AI,cureVision AI startup website,0.0,0.0,1000.0,500.0,1,$,2886322.0,$,1100000.0,1.08,historical,1.08,3117227.76,1188000.0,3,36,2,information_technology,0.0,0.0,6.90875477931522,6.2166061010848646,14.952454947137648,0.0,3.6109179126442243,1.3862943611198906
myhome.io,2023-05-31,"Düsseldorf, Nordrhein-Westfalen,",Düsseldorf,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"PropTech, Real Estate, Software",Real Estate,0,0,0,1,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2024-04-01,0.0,0.0,0.0,"SaaS, Mobile App, Prop Tech, Real estate portal",PropTech,myhome.io PropTech startup website,12.0,0.0,1000.0,500.0,1,0.0,0.0,0.0,0.0,1.08,historical,1.08,0.0,0.0,1,10,1,real_estate,2.5649493574615367,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,2.3978952727983707,0.6931471805599453
headful,2020-05-14,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Content Marketing, CRM, Lead Management,,",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,11-50,2,"€600,000",Seed,2024-04-01,"€500,000",0.0,0.0,"Saas, CRM, Sales and Service Communication Platform",Content Marketing,headful Content Marketing startup website,0.0,0.0,370.0,378.0,0,€,600000.0,€,500000.0,1.08,historical,1.08,600000.0,500000.0,4,46,2,communication_services,0.0,0.0,5.916202062607435,5.937536205082426,13.304686600863562,0.0,3.8501476017100584,1.6094379124341003
a2zebra,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"E-Learning, Education",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,1,"$500,000",Pre-Seed,2024-04-03,"$500,000",8.0,6.0,a2zebra is a zebra company that specializes in instructional technology for elementary school kids.,E-Learning,a2zebra E-Learning startup website,0.0,639.0,829.0,500.0,1,$,500000.0,$,500000.0,1.08,historical,1.08,540000.0,540000.0,3,27,1,consumer_discretionary,0.0,6.461468176353717,6.721425700790643,6.2166061010848646,13.199326270390594,1.9459101490553132,3.332204510175204,1.3862943611198906
ikas,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"E-Commerce Platforms, Retail Technology,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,101-250,3,"$24,000,000",Series A,2024-04-04,"$20,000,000",10.0,8.0,Ikas is a next-generation e-commerce platform for small to medium-sized businesses.,E-Commerce Platforms,ikas E-Commerce Platforms startup website,502.0,2773.0,43000.0,500.0,1,$,24000000.0,$,20000000.0,1.08,historical,1.08,25920000.0,21600000.0,5,51,3,information_technology,6.220590170099739,7.928045600874777,10.668978650219241,6.2166061010848646,17.070525468028595,2.1972245773362196,3.9512437185814275,1.791759469228055
Olivaw Robotics,2023-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robotic Process Automation (RPA),",Other,0,0,0,0,0,0,0,0,0,0,1,0,0,1-10,1,"€1,200,000",Pre-Seed,2024-04-08,"€1,200,000",2.0,0.0,"Olivaw Robotics is a platform developed to help robot manufacturers, distributors in operating their own robotic networks.",Robotic Process Automation (RPA),Olivaw Robotics Robotic Process Automation (RPA) startup website,0.0,0.0,296.0,260.0,0,€,1200000.0,€,1200000.0,1.08,historical,1.08,1200000.0,1200000.0,2,15,1,other,0.0,0.0,5.6937321388027,5.564520407322694,13.997832948091215,0.0,2.772588722239781,1.0986122886681098
Complori,2020-11-03,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"EdTech, Education, Information Technology",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,11-50,2,"€3,500,000",Seed,2024-04-10,0.0,4.0,0.0,We build the number one platform for parents seeking future-ready out of school activities for their children.,EdTech,Complori EdTech startup website,0.0,0.0,2000.0,500.0,1,€,3500000.0,0.0,0.0,1.09,historical,1.09,3500000.0,0.0,4,41,2,consumer_discretionary,0.0,0.0,7.601402334583733,6.2166061010848646,15.068273812173887,0.0,3.7376696182833684,1.6094379124341003
Scavenger AI,2023-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Analytics, AI,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€1,100,000",Pre-Seed,2024-04-11,"€1,100,000",5.0,8.0,Scavenger allows decision-makers to take the best decision possible by transforming raw data into actionable insights within seconds.,Analytics,Scavenger AI Analytics startup website,0.0,0.0,1000.0,500.0,1,€,1100000.0,€,1100000.0,1.07,historical,1.07,1100000.0,1100000.0,2,15,1,information_technology,0.0,0.0,6.90875477931522,6.2166061010848646,13.910821646859095,2.1972245773362196,2.772588722239781,1.0986122886681098
Finmid,2021-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Financial Services, FinTech, Lending,",Financials,0,0,0,0,1,0,0,0,0,0,0,0,0,11-50,3,"€35,600,000",Series A,2024-04-15,"€23,000,000",4.0,31.0,Finmid enables software companies to integrate financial services into their product portfolio through a single API integration.,Financial Services,Finmid Financial Services startup website,0.0,0.0,5000.0,500.0,1,€,35600000.0,€,23000000.0,1.06,historical,1.06,35600000.0,23000000.0,4,39,3,financials,0.0,0.0,8.517393171418904,6.2166061010848646,17.387856223912145,3.4657359027997265,3.6888794541139363,1.6094379124341003
Visiocue,2024-04-15,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Air Transportation, AI,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2024-04-15,0.0,1.0,0.0,Visiocue is an AI startup improving airport logistics by preventing human errors in the BHS. Funded by BEUMER Group,Air Transportation,Visiocue Air Transportation startup website,0.0,0.0,39.0,122.0,0,0.0,0.0,0.0,0.0,1.06,historical,1.06,0.0,0.0,0,0,1,industrials,0.0,0.0,3.6888794541139363,4.812184355372417,0.0,0.0,0.0,0.0
Cozero,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Digital Media, Enterprise Software,,,",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,11-50,1,"€6,500,000",Series A,2024-04-16,"€6,500,000",7.0,6.0,Cozero‘s SaaS empowers companies to decarbonize and boost their business performance.,Digital Media,Cozero Digital Media startup website,94.0,0.0,7000.0,500.0,1,€,6500000.0,€,6500000.0,1.06,historical,1.06,6500000.0,6500000.0,5,51,3,communication_services,4.553876891600541,0.0,8.853808274977197,6.2166061010848646,15.687312888712007,1.9459101490553132,3.9512437185814275,1.791759469228055
SupplyET,2022-01-05,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Enterprise Software, Information Technology,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,4,"€526,785",Seed,2024-04-17,"€342,500",5.0,0.0,"SupplyET enables manufacturers to plan, simulate, and optimize production networks with visual, AI-powered plug-and-play software",Enterprise Software,SupplyET Enterprise Software startup website,0.0,0.0,1000.0,500.0,1,€,526785.0,€,342500.0,1.06,historical,1.06,526785.0,342500.0,3,27,2,information_technology,0.0,0.0,6.90875477931522,6.2166061010848646,13.174549672947633,0.0,3.332204510175204,1.3862943611198906
AIPERIA GmbH,2021-01-01,"Großrinderfeld, Baden-Wurttemberg,",Großrinderfeld,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Food and Beverage,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€7,500,000",Series A,2024-04-18,"€7,500,000",3.0,0.0,AI-based planning solution for fresh food,AI,AIPERIA GmbH AI startup website,0.0,62.0,2000.0,500.0,1,€,7500000.0,€,7500000.0,1.07,historical,1.07,7500000.0,7500000.0,4,39,3,information_technology,0.0,4.143134726391533,7.601402334583733,6.2166061010848646,15.830413711839864,0.0,3.6888794541139363,1.6094379124341003
